BIN	MACHINE.x	MEDIAN_SAMPLE_CV	BIN_POPULATION	CV_POPULATION	PANEL	MANUSCRIPT_RANGE	REDUCTION
(5e+04,6e+04]	FORTESSA	12.9388146870313	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	15.3884809198577	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	8.28261168514333	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	7.39338621242798	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	5.88480330233852	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	7.88487734039532	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	1.68440139040595	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	8.81203433816728	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	1.92527440026532	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	6.51828697631332	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	21.4834693009081	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	2.08978945484968	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	18.5090386127127	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	31.391889881133	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	1.05416173346652	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	1.79819696960037	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(0,5e+03]	LSR	41.8327965936511	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(5e+03,1e+04]	LSR	31.3010641789043	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	14.1580304729653	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	12.918433366991	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(2e+04,3e+04]	LSR	12.7658166497186	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(3e+04,4e+04]	LSR	20.3329938660579	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(4e+04,5e+04]	LSR	17.4407985739355	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(5e+04,6e+04]	LSR	28.9451204010956	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(6e+04,7e+04]	LSR	8.89071467663165	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(7e+04,8e+04]	LSR	18.3490070094765	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(8e+04,9e+04]	LSR	18.8408360632621	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(9e+04,1e+05]	LSR	3.92129962411398	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	27.7690973813043	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	4.30345135515864	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	3.34703407849607	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	7.82228111326907	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	2.16376039569025	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	4.05942776737045	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	7.20889453872445	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	0.990058436220742	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(2e+05,6e+05]	LSR	1.3416670346764	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	FALSE	NA
(0,2e+04]	FORTESSA	26.1236377214582	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	10.9994678538918	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	TRUE	0.578945781932326
(0,2e+04]	LSR	37.3310163337016	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	TRUE	NA
(2e+04,6e+05]	LSR	12.7658166497186	Live Single Lymphocytes	effector memory helper Tcells (CD95- CD28-)	panel1	TRUE	0.658037259537617
(0,5e+03]	FORTESSA	2.89073930159887	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	2.24579378357797	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	2.06800013549732	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	1.81008103432513	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	1.18336840886837	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	0.868091272010833	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	0.842240064735589	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	1.03851594172233	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	0.931921300378652	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	0.762973584689244	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	0.66212201823026	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	0.495529591071378	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	0.350923238811082	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	1.11728022030154	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	1.25412108288335	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	0.953524717122482	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	0.821794418250005	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	0.243616580104515	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	1.3644262260299	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	0.200404253220025	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	0.289330491611101	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	0.773813910135411	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	0.799839496057279	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(0,5e+03]	LSR	4.0010502570567	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(5e+03,1e+04]	LSR	2.51213715010668	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	1.60738554105691	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	1.2196390712528	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(2e+04,3e+04]	LSR	1.34929817749976	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(3e+04,4e+04]	LSR	1.20661815341184	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(4e+04,5e+04]	LSR	0.956565582818569	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(5e+04,6e+04]	LSR	0.823175715090166	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(6e+04,7e+04]	LSR	0.766306098982698	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(7e+04,8e+04]	LSR	0.756551014950212	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(8e+04,9e+04]	LSR	0.829277775393688	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(9e+04,1e+05]	LSR	0.752033585461893	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	0.349684641528171	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	0.595363317692119	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	0.39296182045701	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	0.439148079721786	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	0.211063192890156	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	0.795243812612521	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	0.529375182508978	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	0.581310260468757	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(2e+05,6e+05]	LSR	0.272837314188973	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	FALSE	NA
(0,2e+04]	FORTESSA	2.45116189240234	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	0.880983024120019	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	TRUE	0.640585541554506
(0,2e+04]	LSR	3.09995363211912	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	TRUE	NA
(2e+04,6e+05]	LSR	0.860039908538768	Live Single Lymphocytes	central memory helper Tcells (CD95+ CD28+)	panel1	TRUE	0.722563621717513
(0,5e+03]	FORTESSA	13.6783846068211	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	8.2634387717324	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	8.12272974745627	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	5.35908512190355	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	4.27688691123968	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	4.08117479705005	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	3.3363563057864	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	2.32309484199863	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	2.39955464003662	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	2.83592210760155	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	2.89254827681853	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	1.82567763714539	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	3.90592304719762	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	3.44276232825272	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	1.74963749589049	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	2.39446447313951	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	1.35895171805504	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	0.977244743126638	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	2.92534642813852	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	1.02012279999211	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	1.58546927382965	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	2.97058482932937	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	1.94374744311355	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(0,5e+03]	LSR	17.2166679355819	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(5e+03,1e+04]	LSR	8.03870128491259	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	7.0142458087993	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	5.5002444093085	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(2e+04,3e+04]	LSR	4.37363603842511	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(3e+04,4e+04]	LSR	3.93902961784575	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(4e+04,5e+04]	LSR	2.74779349076351	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(5e+04,6e+04]	LSR	2.74507304195091	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(6e+04,7e+04]	LSR	1.90946807542532	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(7e+04,8e+04]	LSR	2.01970155873645	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(8e+04,9e+04]	LSR	2.41060747617021	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(9e+04,1e+05]	LSR	2.54482272581309	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	1.93328980981079	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	1.72995614933669	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	1.53826729129748	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	1.60516219966282	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	0.704913521406872	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	0.35460530958467	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	0.892265110672892	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	1.12127183737568	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(2e+05,6e+05]	LSR	0.728752265981777	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	FALSE	NA
(0,2e+04]	FORTESSA	10.9934793896792	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	2.8736885324306	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	TRUE	0.738600634924695
(0,2e+04]	LSR	13.1206606489172	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	TRUE	NA
(2e+04,6e+05]	LSR	2.78196661274206	Live Single Lymphocytes	naive cytotoxic Tcells (CD95- , CD28+)	panel1	TRUE	0.787970538436901
(0,5e+03]	FORTESSA	6.86678415090646	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	4.38593460378085	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	3.58770238812289	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	2.88920437877733	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(2e+04,3e+04]	FORTESSA	2.46051195851163	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(3e+04,4e+04]	FORTESSA	1.62451415557005	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(4e+04,5e+04]	FORTESSA	1.63347173053217	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(5e+04,6e+04]	FORTESSA	1.48359006496867	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(6e+04,7e+04]	FORTESSA	1.38247233542456	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(7e+04,8e+04]	FORTESSA	1.44303206838698	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(8e+04,9e+04]	FORTESSA	1.11587074269465	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(9e+04,1e+05]	FORTESSA	1.25761266816389	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	1.02902929477307	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	1.00332470712379	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	1.63460899876688	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	0.809703790518635	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	1.04643182077169	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	0.44720152423045	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	0.563736143265347	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	0.390334462490381	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	0.757358116469231	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	0.623032304582273	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(2e+05,6e+05]	FORTESSA	0.380815355013435	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(0,5e+03]	LSR	8.5995847800925	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(5e+03,1e+04]	LSR	3.92860911747619	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1e+04,1.5e+04]	LSR	2.47492918023719	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.5e+04,2e+04]	LSR	2.14388782349531	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(2e+04,3e+04]	LSR	1.9628129453606	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(3e+04,4e+04]	LSR	1.76329737751527	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(4e+04,5e+04]	LSR	1.27955614434418	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(5e+04,6e+04]	LSR	1.1225224274864	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(6e+04,7e+04]	LSR	1.35885554876234	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(7e+04,8e+04]	LSR	0.861964983541421	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(8e+04,9e+04]	LSR	1.13039914282626	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(9e+04,1e+05]	LSR	0.598236977174628	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1e+05,1.1e+05]	LSR	0.736552528381347	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.1e+05,1.2e+05]	LSR	0.929292444090594	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.2e+05,1.3e+05]	LSR	0.449747029673143	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.4e+05,1.5e+05]	LSR	0.666539304490202	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.5e+05,1.6e+05]	LSR	0.734484314549763	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.7e+05,1.8e+05]	LSR	0.978522247392363	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.8e+05,1.9e+05]	LSR	1.3271015740945	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(1.9e+05,2e+05]	LSR	0.504592269276422	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(2e+05,6e+05]	LSR	0.521159490978628	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	FALSE	NA
(0,2e+04]	FORTESSA	4.80378036218106	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	TRUE	NA
(2e+04,6e+05]	FORTESSA	1.50554279699442	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	TRUE	0.686592083008794
(0,2e+04]	LSR	5.79078242581526	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	TRUE	NA
(2e+04,6e+05]	LSR	1.35834551987083	Live Single Lymphocytes	central memory cytotoxic Tcells (CD95+ , CD28+)	panel1	TRUE	0.765429708804921
(0,5e+03]	FORTESSA	9.44832546387067	Live Single Lymphocytes	effector memory cytotoxic Tcells (CD95- , CD28-)	panel1	FALSE	NA
(5e+03,1e+04]	FORTESSA	6.48573345724071	Live Single Lymphocytes	effector memory cytotoxic Tcells (CD95- , CD28-)	panel1	FALSE	NA
